19377
19773
20169
20565
21155
21551
22148
22544
23135
23732
24121
24718
25309
25906
26496
27093
27684
28274
29066
29663
30455
31045
31837
32428
33219
34011
34803
35594
36386
37178
38164
38956
39942
40734
41720
42713
43700
44692
45679
46665
47853
48839
50027
51214
52402
53589
54777
55958
57347
58528
59916
61299
62681
64264
65647
67230
68619
70196
71980
73557
75342
76919
78703
80481
82461
84239
86212
88191
90170
92344
94323
96497
98872
1.0105e+05
1.0341e+05
1.0579e+05
1.0817e+05
1.1073e+05
1.1311e+05
1.1587e+05
1.1844e+05
1.2122e+05
1.2398e+05
1.2675e+05
1.2972e+05
1.3268e+05
1.3565e+05
1.3881e+05
1.4197e+05
1.4534e+05
1.487e+05
1.5206e+05
1.5562e+05
1.5918e+05
1.6274e+05
1.665e+05
1.7026e+05
1.7421e+05
1.7817e+05
1.8231e+05
1.8647e+05
1.9082e+05
1.9517e+05
1.9972e+05
2.0427e+05
2.0882e+05
2.1375e+05
2.185e+05
2.2364e+05
2.2878e+05
2.3392e+05
2.3946e+05
2.448e+05
2.5054e+05
2.5627e+05
2.622e+05
2.6813e+05
2.7427e+05
2.8059e+05
2.8692e+05
2.9364e+05
3.0037e+05
3.0729e+05
3.1421e+05
3.2152e+05
3.2884e+05
3.3636e+05
3.4407e+05
3.5198e+05
3.6008e+05
3.6839e+05
3.7689e+05
3.8539e+05
3.943e+05
4.0339e+05
4.1268e+05
4.2217e+05
4.3186e+05
4.4175e+05
4.5184e+05
4.6232e+05
4.728e+05
4.8367e+05
4.9474e+05
5.0621e+05
5.1768e+05
5.2955e+05
5.4181e+05
5.5426e+05
5.6692e+05
5.7997e+05
5.9322e+05
6.0686e+05
6.209e+05
6.3514e+05
6.4957e+05
6.646e+05
6.7983e+05
6.9545e+05
7.1147e+05
7.2768e+05
7.4449e+05
7.615e+05
7.789e+05
7.9689e+05
8.1509e+05
8.3387e+05
8.5305e+05
8.7263e+05
8.926e+05
9.1316e+05
9.3412e+05
9.5548e+05
9.7742e+05
9.9977e+05
1.0227e+06
1.0462e+06
1.0702e+06
1.0949e+06
1.12e+06
1.1457e+06
1.172e+06
1.1989e+06
1.2264e+06
1.2545e+06
1.2833e+06
1.3128e+06
1.3428e+06
1.3737e+06
1.4053e+06
1.4376e+06
1.4704e+06
1.5042e+06
1.5388e+06
1.574e+06
1.6102e+06
1.6472e+06
1.6849e+06
1.7237e+06
1.7632e+06
1.8036e+06
1.8451e+06
1.8874e+06
1.9307e+06
1.975e+06
2.0203e+06
2.0668e+06
2.1142e+06
2.1627e+06
2.2123e+06
2.2631e+06
2.3151e+06
2.3681e+06
2.4225e+06
2.4781e+06
2.535e+06
2.5932e+06
2.6527e+06
2.7136e+06
2.7759e+06
2.8395e+06
2.9048e+06
2.9714e+06
3.0397e+06
3.1095e+06
3.1808e+06
3.2538e+06
3.3284e+06
3.4049e+06
3.483e+06
3.5629e+06
3.6447e+06
3.7284e+06
3.814e+06
3.9014e+06
3.991e+06
4.0825e+06
4.1763e+06
4.2722e+06
4.3702e+06
4.4705e+06
4.5731e+06
4.6781e+06
4.7855e+06
4.8952e+06
5.0076e+06
5.1224e+06
5.2401e+06
5.3603e+06
5.4833e+06
5.6093e+06
5.738e+06
5.8697e+06
6.0044e+06
6.1422e+06
6.2832e+06
